Price,Certification_Total,Origin_Grid,Origin_Transport,Origin_Manufacturing,Weighted_CO2,Weighted_Water,Weighted_Energy,Weighted_Chemical,Mat_Acrylic,Mat_Cashmere,Mat_Cotton,Mat_Elastane,Mat_Lyocell,Mat_Merino Wool,Mat_Nylon,Mat_Organic Cotton,Mat_Polyamide,Mat_Polyester,Mat_Recycled Acrylic,Mat_Recycled Cashmere,Mat_Recycled Cotton,Mat_Recycled Nylon,Mat_Recycled Polyester,Mat_Recycled Wool,Mat_Viscose,Mat_Wool,Brand_Patagonia,Brand_Penneys,Brand_Zara,Category_Woman,Category_Woman's Knitwear,Subcategory_Jumper,Subcategory_Sweater,Subcategory_Tshirt,Subcategory_sweater
39.28,0.4,0.45,0.35,0.55,3.2,1800.0,40.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,False
66.3,0.4,0.3,0.1,0.35,3.0,200.0,45.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,False
71.27,0.4,0.25,0.1,0.3,6.0,2700.0,55.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,False
41.22,0.1,0.4,0.2,0.45,5.0,150.0,50.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,True,False,True,False,False,False
169.97,0.2,0.4,0.2,0.45,6.9145,161.98,106.575,28.139,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,True,False,False,True,False,False,False,False,False
23.37,0.15,0.65,0.4,0.6,5.537,610.05,73.75,24.485,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False
24.65,0.1,0.45,0.35,0.55,16.0,900.0,170.0,48.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False
14.58,0.0,0.25,0.1,0.3,30.0,700.0,200.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False
61.43,0.2,0.5,0.4,0.65,3.2,1800.0,40.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,False
206.89,0.4,0.3,0.1,0.35,3.9018,1588.25,53.31,23.025,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False
3.71,0.0,0.4,0.2,0.45,3.0,200.0,45.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,True,False
25.94,0.0,0.65,0.4,0.6,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,True,False,False,True,False,False
33.54,0.1,0.55,0.45,0.7,30.0,700.0,200.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False
177.58,0.2,0.4,0.2,0.45,6.0,30.0,110.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False
17.11,0.0,0.55,0.45,0.75,3.2,1800.0,40.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False
10.73,0.0,0.25,0.1,0.3,3.2,1800.0,40.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,True,False
27.72,0.0,0.65,0.4,0.6,6.0,2700.0,55.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False
21.41,0.2,0.45,0.35,0.55,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,True,False,False,False
6.36,0.0,0.4,0.2,0.45,6.0,2700.0,55.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,True,False
73.97,0.4,0.25,0.1,0.3,3.0,200.0,45.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False
51.38,0.1,0.45,0.35,0.55,6.0,2700.0,55.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,True,False,False
57.3,0.1,0.45,0.35,0.55,14.0,800.0,160.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,True,False,True,False,False,False
130.78,0.2,0.3,0.1,0.35,14.0,800.0,160.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,True,False,False,True,False,False
21.76,0.0,0.55,0.45,0.75,3.5,15.0,55.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,True,True,False,False,True,False,False
7.0,0.0,0.55,0.45,0.7,6.0,2700.0,55.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False
30.44,0.0,0.3,0.1,0.35,4.8365,575.715,73.04,30.7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False
50.81,0.0,0.4,0.2,0.45,6.0,2700.0,55.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,True,False,False,False
51.12,0.2,0.45,0.35,0.55,6.0,2700.0,55.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,False
32.15,0.15,0.45,0.35,0.55,17.035,610.35,143.0,41.745,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False
35.5,0.0,0.65,0.4,0.6,7.5898,276.25,118.91,36.625,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False
15.3,0.0,0.4,0.2,0.45,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,True,False,True,False,False,False
16.87,0.0,0.45,0.35,0.55,14.3425,758.825,152.775,43.9,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False
76.59,0.4,0.3,0.1,0.35,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True,False
56.33,0.0,0.5,0.4,0.65,30.0,700.0,200.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False
36.48,0.0,0.65,0.4,0.6,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,True,False,False
59.76,0.0,0.3,0.1,0.35,5.8546,1587.05,77.505,34.115,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,True,False,False,False
20.39,0.0,0.45,0.35,0.55,6.0,2700.0,55.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False
11.92,0.0,0.45,0.35,0.55,9.3515,61.55,118.02,34.835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,True,False
52.65,0.0,0.45,0.35,0.55,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,True,False,False,True,False,False
43.7,0.15,0.65,0.4,0.6,8.73,156.9,102.8,30.84,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False
8.65,0.0,0.45,0.35,0.55,14.0,800.0,160.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,True,False,True,False,False,False
76.31,0.2,0.4,0.2,0.45,3.2,1800.0,40.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,False
4.33,0.0,0.55,0.45,0.7,2.9038,1266.4,34.42,17.21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,True,False,True,False,False,False,True,False
48.58,0.4,0.4,0.2,0.45,2.3374,625.1,27.095,12.235,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,True,False,False,True,False,False,False,True,False
18.01,0.0,0.3,0.1,0.35,6.0,30.0,110.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,False,False,False
20.07,0.1,0.65,0.4,0.6,3.5,15.0,55.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False
43.21,0.0,0.45,0.35,0.55,8.5,40.0,140.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False
15.28,0.0,0.45,0.35,0.55,3.5,15.0,55.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False
10.79,0.0,0.4,0.2,0.45,4.621,133.18,50.63,17.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False,False,False,False,False,False,False,True,False
167.69,0.2,0.5,0.4,0.65,6.0,30.0,110.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,False,False,False
37.2,0.0,0.55,0.45,0.7,16.0,900.0,170.0,48.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False
77.41,0.4,0.3,0.1,0.35,3.2,1800.0,40.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,False
84.33,0.0,0.5,0.4,0.65,9.5,50.0,120.0,35.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False
154.12,0.4,0.55,0.45,0.7,9.0,50.0,150.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False
7.56,0.0,0.55,0.45,0.7,3.2,1800.0,40.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False
325.82,0.4,0.55,0.45,0.7,5.0,20.0,70.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False
166.87,0.2,0.45,0.35,0.55,5.0,150.0,50.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False
32.41,0.0,0.55,0.45,0.7,3.2,1800.0,40.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False
17.74,0.1,0.55,0.45,0.75,9.0,50.0,150.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False
159.22,0.2,0.55,0.45,0.75,3.2,1800.0,40.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,False
18.98,0.0,0.45,0.35,0.55,7.4525,1600.25,81.975,37.925,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,True,False
194.08,0.4,0.25,0.1,0.3,6.5185,105.36,70.67,22.716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,False,False
15.79,0.0,0.55,0.45,0.75,6.284,41.76,64.48,21.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,True,False,False,True,False,False
21.25,0.2,0.5,0.4,0.65,4.5975,302.15,56.675,18.95,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,False,False,True,True,False,False,False,True,False
25.07,0.1,0.65,0.4,0.6,3.5,15.0,55.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False
103.03,0.2,0.5,0.4,0.65,6.0,2700.0,55.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False
22.51,0.1,0.25,0.1,0.3,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False
113.07,0.1,0.45,0.35,0.55,7.4875,1157.23,91.205,37.875,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False
38.42,0.0,0.4,0.2,0.45,6.0,2700.0,55.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False
10.66,0.1,0.25,0.1,0.3,6.1345,151.05,80.4,25.485,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,False,False,True,True,False,False,False,True,False
27.22,0.0,0.4,0.2,0.45,5.5034,871.17,84.97,29.75,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False
3.25,0.0,0.4,0.2,0.45,6.3635,293.95,78.18,31.515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,False,True,False,True,False,False,False,True,False
46.06,0.1,0.65,0.4,0.6,30.0,700.0,200.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,True,False,False,False
52.2,0.2,0.5,0.4,0.65,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,True,False,False
13.14,0.0,0.55,0.45,0.7,3.5,15.0,55.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False
9.84,0.0,0.25,0.1,0.3,5.7946,767.34,93.8,33.355,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False
50.62,0.15,0.3,0.1,0.35,30.0,700.0,200.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,True,False,False,False
14.88,0.0,0.45,0.35,0.55,5.0,150.0,50.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False
145.03,0.4,0.55,0.45,0.75,16.0,900.0,170.0,48.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,False
23.29,0.0,0.45,0.35,0.55,6.0,30.0,110.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,False,False,False
139.08,0.2,0.45,0.35,0.55,13.036,1101.3,145.21,44.594,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,True,False,False
41.41,0.0,0.4,0.2,0.45,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,True,False,False,False,False,False
229.36,0.4,0.55,0.45,0.7,30.0,700.0,200.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,False,False,False
9.1,0.0,0.4,0.2,0.45,3.2,1800.0,40.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False
218.68,0.4,0.3,0.1,0.35,6.0,30.0,110.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
9.81,0.0,0.65,0.4,0.6,9.5,50.0,120.0,35.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,True,False
25.16,0.0,0.55,0.45,0.75,30.0,700.0,200.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False
26.4,0.0,0.3,0.1,0.35,5.7425,2423.445,55.0,37.94,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False
36.14,0.2,0.45,0.35,0.55,13.505,764.25,153.95,43.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False,False,True,True,False,True,False,False,False
31.26,0.15,0.3,0.1,0.35,7.5928,856.8,109.04,35.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,True,False,False,True,False,False
6.74,0.0,0.3,0.1,0.35,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False
47.43,0.15,0.5,0.4,0.65,16.0,900.0,170.0,48.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,True,False,False,False
111.89,0.0,0.5,0.4,0.65,9.5,50.0,120.0,35.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False
40.93,0.15,0.25,0.1,0.3,6.576,2626.1,59.67,40.445,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,True,False,False,True,False,False
100.41,0.2,0.55,0.45,0.7,13.5768,1335.5,107.47,36.404,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,False
20.78,0.1,0.5,0.4,0.65,16.0,900.0,170.0,48.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False
19.51,0.0,0.55,0.45,0.7,14.0,800.0,160.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,False,False
31.18,0.0,0.25,0.1,0.3,10.2286,1147.05,112.46,35.316,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False
182.52,0.4,0.45,0.35,0.55,8.008,38.81,97.62,29.405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False
25.4,0.1,0.45,0.35,0.55,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False
49.03,0.1,0.45,0.35,0.55,8.5,40.0,140.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False
40.92,0.0,0.3,0.1,0.35,5.0,150.0,50.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,True,False,False,True,False,False
223.97,0.4,0.65,0.4,0.6,30.0,700.0,200.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,False,False,False
158.04,0.4,0.25,0.1,0.3,8.5,40.0,140.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
105.37,0.0,0.45,0.35,0.55,6.0,30.0,110.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False
147.3,0.4,0.65,0.4,0.6,5.0,20.0,70.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False
14.06,0.1,0.55,0.45,0.75,9.0,50.0,150.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False
26.36,0.0,0.25,0.1,0.3,10.423,519.75,109.16,31.269,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False
16.87,0.0,0.65,0.4,0.6,16.0945,677.2,151.39,43.996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,True,False,False,True,False,False
10.05,0.0,0.45,0.35,0.55,5.0,150.0,50.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False
6.73,0.0,0.45,0.35,0.55,2.0,500.0,20.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,True,False,False,False,True,False
68.13,0.2,0.45,0.35,0.55,2.7812,1346.3,33.02,16.51,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,True,False
58.03,0.0,0.55,0.45,0.75,6.8995,125.46,104.7,35.975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,False,False,False,False,False,False,False,False,False
21.68,0.0,0.3,0.1,0.35,3.2,1800.0,40.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False
20.53,0.0,0.45,0.35,0.55,6.0,30.0,110.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False
19.05,0.0,0.55,0.45,0.75,3.5,15.0,55.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,True,False,True,False,False,False
27.01,0.1,0.55,0.45,0.75,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False
27.92,0.0,0.45,0.35,0.55,6.0,2700.0,55.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False
22.27,0.0,0.45,0.35,0.55,4.0975,656.715,55.0,24.78,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False
31.18,0.1,0.45,0.35,0.55,6.0,30.0,110.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False
340.04,0.4,0.55,0.45,0.75,14.0,800.0,160.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False
205.69,0.4,0.55,0.45,0.75,5.355,107.4,71.3,23.875,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False
33.38,0.1,0.3,0.1,0.35,6.0,30.0,110.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False
33.22,0.2,0.65,0.4,0.6,3.5,15.0,55.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,True,True,False,False,True,False,False
217.6,0.4,0.55,0.45,0.75,30.0,700.0,200.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False
82.96,0.2,0.25,0.1,0.3,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,True,False,False,False,False,False
24.16,0.0,0.55,0.45,0.75,12.175,629.19,134.81,39.432,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False
192.06,0.4,0.65,0.4,0.6,3.5,15.0,55.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,True,False,True,False,False,False
54.71,0.0,0.65,0.4,0.6,5.55,725.07,77.72,30.192,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False
16.74,0.0,0.4,0.2,0.45,9.279,441.75,96.68,27.837,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,True,False,True,False,False,False
48.31,0.1,0.55,0.45,0.7,8.4515,43.01,108.35,31.039,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False
7.67,0.1,0.55,0.45,0.75,9.5,50.0,120.0,35.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False
213.02,0.4,0.65,0.4,0.6,9.5,50.0,120.0,35.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
17.72,0.2,0.55,0.45,0.75,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False
309.09,0.4,0.45,0.35,0.55,5.5,20.0,60.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,True,False,False,False,False,False
121.61,0.4,0.65,0.4,0.6,3.2,1800.0,40.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False
13.95,0.0,0.5,0.4,0.65,5.0,400.0,60.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,False,True,False
28.83,0.1,0.45,0.35,0.55,9.0,50.0,150.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False
16.68,0.1,0.45,0.35,0.55,8.9835,129.415,101.555,32.535,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False
16.75,0.2,0.25,0.1,0.3,3.5,15.0,55.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False
32.65,0.15,0.4,0.2,0.45,5.0,150.0,50.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False
153.92,0.2,0.45,0.35,0.55,3.5,15.0,55.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False
64.05,0.2,0.5,0.4,0.65,3.2,1800.0,40.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,False
17.74,0.0,0.3,0.1,0.35,5.6965,1073.24,58.035,27.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,True,False,False,False,True,False
158.87,0.4,0.4,0.2,0.45,3.2,1800.0,40.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False
5.15,0.0,0.55,0.45,0.75,2.0,500.0,20.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,True,False,False,False,True,False
49.28,0.0,0.65,0.4,0.6,6.0,2700.0,55.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False
8.73,0.0,0.55,0.45,0.75,5.3173,184.72,58.315,20.16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,False,True,False,True,False,False,True,False,False
9.86,0.0,0.5,0.4,0.65,2.0,500.0,20.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False
198.0,0.4,0.55,0.45,0.75,5.0,150.0,50.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,True,False,False,True,False,False
