Price,Certification_Total,Material_CO2_norm,Material_Water_norm,Material_Energy_norm,Material_Chemical_norm,Care_CO2_norm,Care_Water_norm,Care_Energy_norm,Origin_Grid_norm,Origin_Transport_norm,Origin_Manufacturing_norm,Brand_Patagonia,Brand_Penneys,Brand_Zara,Category_Woman,Subcategory_Jumper,Subcategory_Sweater,Subcategory_Tshirt
76.31,0.2,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,True,False,False,True,False,False,True
4.33,0.0,0.055881533101045294,0.4680124684577705,0.08921892189218919,0.22650036153289946,1.0,1.0,1.0,0.55,0.45,0.7,False,True,False,True,False,False,True
48.58,0.4,0.03614634146341464,0.23003562416505857,0.04892739273927394,0.13656905278380335,1.0,1.0,1.0,0.4,0.2,0.45,True,False,False,True,False,False,True
18.01,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,True,True,False,False
20.07,0.1,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,False,True,False,False
43.21,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,True,False,False,False
15.28,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,True,False,True,False
10.79,0.0,0.11571428571428574,0.04749146504378803,0.17838283828382842,0.23355025307302968,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,False,False,False,True
167.69,0.2,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,True,True,False,False
37.2,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.55,0.45,0.7,False,False,False,True,False,True,False
77.41,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,True,False,False,True
84.33,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,False,False,False,False
154.12,0.4,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.55,0.45,0.7,True,False,False,False,True,False,False
7.56,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,False,False,False,True
325.82,0.4,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.7,True,False,False,False,False,False,False
166.87,0.2,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55,True,False,False,False,False,True,False
32.41,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,True,True,False,False
17.74,0.1,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.55,0.45,0.75,False,False,True,False,False,False,True
159.22,0.2,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75,True,False,False,True,False,True,False
18.98,0.0,0.21437282229965157,0.5918992132996882,0.3507975797579757,0.6009580621836587,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,False,False,True
194.08,0.4,0.18182926829268292,0.037167878877838796,0.2886138613861386,0.3260303687635575,0.0,0.0,0.0,0.25,0.1,0.3,True,False,False,False,True,False,False
15.79,0.0,0.17365853658536587,0.013566869526495473,0.25456545654565454,0.3000723065798988,0.0,0.0,0.0,0.55,0.45,0.75,False,True,False,True,False,True,False
21.25,0.2,0.11489547038327524,0.1101937063975063,0.2116336633663366,0.2579537237888647,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,True,False,False,True
25.07,0.1,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,False,False,False,True,False,False
103.03,0.2,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,False,False,True,False
22.51,0.1,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3,False,False,False,False,True,False,False
113.07,0.1,0.2155923344947735,0.42750111325515805,0.4015676567656765,0.6000542299349241,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,False,False,False,False
38.42,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.4,0.2,0.45,False,True,False,True,False,False,False
10.66,0.1,0.16844947735191637,0.05412275493543121,0.34213421342134204,0.37608459869848154,1.0,1.0,1.0,0.25,0.1,0.3,False,False,True,True,False,False,True
27.22,0.0,0.14645993031358887,0.32134852308149026,0.3672717271727172,0.453181489515546,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,False,True,False,False
3.25,0.0,0.17642857142857143,0.10715080896541486,0.32992299229922994,0.4850867678958786,1.0,1.0,1.0,0.4,0.2,0.45,False,True,False,True,False,False,True
46.06,0.1,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.65,0.4,0.6,False,False,True,True,True,False,False
52.2,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,False,False,True,False
13.14,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,False,True,False,False,True,False,False
9.84,0.0,0.15660627177700348,0.2828187620602642,0.41584158415841577,0.5183477946493131,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,True,False,True,False
50.62,0.15,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.3,0.1,0.35,False,False,True,True,True,False,False
14.88,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55,False,True,False,True,False,True,False
145.03,0.4,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.55,0.45,0.75,True,False,False,True,False,True,False
23.29,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,True,True,False,False
139.08,0.2,0.4089198606271777,0.40674632625797824,0.6986248624862486,0.7215112075198843,0.0,0.0,0.0,0.45,0.35,0.55,True,False,False,False,False,True,False
41.41,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,True,False,False,False
229.36,0.4,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.55,0.45,0.7,True,False,False,True,True,False,False
9.1,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,True,False,False,True
218.68,0.4,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,False,False,False,False
9.81,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.65,0.4,0.6,False,True,False,True,False,False,True
25.16,0.0,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.55,0.45,0.75,False,False,True,False,False,True,False
26.4,0.0,0.15479094076655053,0.8973745732521895,0.2024202420242024,0.6012292118582792,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,False,False,True,False
36.14,0.2,0.4252613240418118,0.28167210924743946,0.7466996699669967,0.6990238611713666,0.0,0.0,0.0,0.45,0.35,0.55,False,False,True,True,True,False,False
31.26,0.15,0.21926132404181187,0.3160160308742764,0.4996699669966996,0.5538684020245842,0.0,0.0,0.0,0.3,0.1,0.35,False,False,False,True,False,True,False
6.74,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,False,False,False,True
47.43,0.15,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.5,0.4,0.65,False,False,True,True,True,False,False
111.89,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,True,False,False,False
40.93,0.15,0.18383275261324045,0.9725768146059076,0.22810781078107809,0.6465112075198844,0.0,0.0,0.0,0.25,0.1,0.3,False,False,True,True,False,True,False
100.41,0.2,0.42776306620209054,0.49365444559893124,0.491034103410341,0.5734634851771511,0.0,0.0,0.0,0.55,0.45,0.7,True,False,False,True,False,True,False
20.78,0.1,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.5,0.4,0.65,False,False,False,False,False,True,False
19.51,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.55,0.45,0.7,False,True,False,False,False,True,False
31.18,0.0,0.3111010452961672,0.4237234674187323,0.5184818481848185,0.5537960954446856,0.0,0.0,0.0,0.25,0.1,0.3,False,False,False,False,True,False,False
182.52,0.4,0.23372822299651566,0.012472168621047943,0.43685368536853675,0.44694504699927695,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,False,False
25.4,0.1,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,False,True,False,False
49.03,0.1,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,False,False,False,False
40.92,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.3,0.1,0.35,False,False,True,True,False,True,False
223.97,0.4,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.65,0.4,0.6,True,False,False,True,True,False,False
158.04,0.4,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3,True,False,False,False,False,False,False
105.37,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,False,False,False
147.3,0.4,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,False,False,False,False
14.06,0.1,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.55,0.45,0.75,False,False,False,False,False,False,True
26.36,0.0,0.3178745644599303,0.19094181386373754,0.5003300330033003,0.48063991323210414,0.0,0.0,0.0,0.25,0.1,0.3,False,False,False,False,True,False,False
16.87,0.0,0.5154878048780488,0.24936915541042,0.7326182618261826,0.710701373825018,0.0,0.0,0.0,0.65,0.4,0.6,False,True,False,True,False,True,False
10.05,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55,False,True,False,False,True,False,False
6.73,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,True,False,False,True
68.13,0.2,0.051609756097560966,0.4976621641680272,0.08151815181518149,0.21384671005061456,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,False,True
58.03,0.0,0.19510452961672475,0.044626688436989755,0.47579757975797576,0.565708604483008,0.0,0.0,0.0,0.55,0.45,0.75,False,False,False,False,False,False,False
21.68,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,True,False,True,False
20.53,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,True,False,True,False
19.05,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75,False,True,False,True,True,False,False
27.01,0.1,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75,False,False,False,False,False,True,False
27.92,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,True,False,False,False
22.27,0.0,0.0974738675958188,0.24176747810598181,0.2024202420242024,0.3633405639913232,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,False,False,True,False
31.18,0.1,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,False,True,False,False
340.04,0.4,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.55,0.45,0.75,True,False,False,False,False,False,False
205.69,0.4,0.14128919860627182,0.03792489238533472,0.292079207920792,0.3469812002892263,0.0,0.0,0.0,0.55,0.45,0.75,True,False,False,False,True,False,False
33.38,0.1,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,True,True,False,False
33.22,0.2,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,True,False,True,False
217.6,0.4,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.55,0.45,0.75,True,False,False,False,False,True,False
82.96,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3,False,False,True,True,False,False,False
24.16,0.0,0.3789198606271777,0.2315533620305774,0.6414191419141914,0.6281995661605206,0.0,0.0,0.0,0.55,0.45,0.75,False,True,False,False,False,True,False
192.06,0.4,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,True,True,False,False
54.71,0.0,0.14808362369337982,0.2671329968828855,0.32739273927392737,0.4611713665943601,1.0,1.0,1.0,0.65,0.4,0.6,False,False,False,False,False,False,False
16.74,0.0,0.27801393728222995,0.1619971797535995,0.4316831683168316,0.41860086767895877,0.0,0.0,0.0,0.4,0.2,0.45,False,True,False,True,True,False,False
48.31,0.1,0.24918118466898953,0.014030725842363069,0.49587458745874585,0.47648228488792477,1.0,1.0,1.0,0.55,0.45,0.7,False,False,True,False,False,False,False
7.67,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.75,False,False,False,False,False,False,True
213.02,0.4,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,False,False,False,False
17.72,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75,False,False,False,False,False,False,True
309.09,0.4,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,True,False,False,False
121.61,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,False,False,True,False
13.95,0.0,0.1289198606271777,0.14650437880362177,0.22992299229922988,0.4577006507592191,1.0,1.0,1.0,0.5,0.4,0.65,False,False,False,True,False,False,True
28.83,0.1,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,False,True,False,False
16.68,0.1,0.2677177700348432,0.046094329820394825,0.4584983498349834,0.503524945770065,0.0,0.0,0.0,0.45,0.35,0.55,False,False,False,True,False,True,False
16.75,0.2,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3,False,False,False,True,False,True,False
32.65,0.15,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.4,0.2,0.45,False,False,True,False,False,True,False
153.92,0.2,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,True,False
64.05,0.2,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,True,False,False,True
17.74,0.0,0.15318815331010452,0.3963336796793825,0.21911441144114407,0.41901663051337673,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,True,False,False,True
158.87,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,True,False,False,False,True,False,False
5.15,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.55,0.45,0.75,False,True,False,True,False,False,True
49.28,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,False,True,False,False
8.73,0.0,0.13997560975609755,0.0666171886596408,0.2206545654565456,0.279826464208243,1.0,1.0,1.0,0.55,0.45,0.75,False,True,False,True,False,True,False
9.86,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.5,0.4,0.65,False,False,False,False,False,False,True
198.0,0.4,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.55,0.45,0.75,True,False,False,True,False,True,False
21.48,0.0,0.5153658536585366,0.324495324328336,0.8249174917491748,0.7755422993492408,0.0,0.0,0.0,0.55,0.45,0.75,False,True,False,True,False,True,False
11.18,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,False,True,False,False,True,False,False
9.08,0.0,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,False,False,False,True
18.2,0.1,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.4,0.2,0.45,False,False,False,True,True,False,False
38.06,0.1,0.36836236933797906,0.2754935431200831,0.5855885588558856,0.5798987707881417,0.0,0.0,0.0,0.65,0.4,0.6,False,False,False,False,True,False,False
224.55,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,True,False,False,True,True,False,False
32.72,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,True,False,False,False
36.49,0.0,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.4,0.2,0.45,False,False,False,False,True,False,False
12.23,0.2,0.057595818815331004,0.23649250408193553,0.09590209020902093,0.20507953723788863,1.0,1.0,1.0,0.55,0.45,0.75,False,False,False,True,False,False,True
101.49,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.7,False,False,True,False,False,False,False
21.97,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,False,False,False,True
36.3,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,False,False,False,False
17.11,0.0,0.14965156794425089,0.4864182870713967,0.2015951595159516,0.4215473608098336,0.0,0.0,0.0,0.5,0.4,0.65,False,True,False,False,False,True,False
42.2,0.1,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,False,False,True,False
95.94,0.1,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.7,False,False,True,True,False,False,False
40.42,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.4,0.2,0.45,False,False,True,True,False,False,False
24.27,0.1,0.23003484320557493,0.03382069170253822,0.6390539053905391,0.6874548083875632,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,True,False,True,False
40.86,0.1,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,False,False,False,False
14.79,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,False,False,True,True,False,False,True
166.07,0.4,0.2393031358885018,0.6177044678640343,0.41732673267326725,0.6629609544468548,0.0,0.0,0.0,0.55,0.45,0.7,True,False,False,True,False,False,False
24.37,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,False,True,False,False
48.52,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.75,False,False,True,True,False,False,False
31.9,0.0,0.38515679442508705,0.2404371381920736,0.6985148514851485,0.6584779464931309,0.0,0.0,0.0,0.25,0.1,0.3,False,True,False,True,False,False,False
39.18,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,False,False,False,False
10.49,0.0,0.1289198606271777,0.14650437880362177,0.22992299229922988,0.4577006507592191,1.0,1.0,1.0,0.5,0.4,0.65,False,True,False,True,False,False,True
22.85,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.5,0.4,0.65,False,False,False,True,True,False,False
29.68,0.2,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55,False,False,True,False,True,False,False
28.4,0.2,0.2621951219512196,0.020799317203503042,0.7070957095709571,0.7130332610267535,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,False,False,False,True
44.53,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,False,False,False,False
25.99,0.0,0.1289198606271777,0.14650437880362177,0.22992299229922988,0.4577006507592191,1.0,1.0,1.0,0.55,0.45,0.75,False,False,True,False,False,False,True
95.86,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3,False,False,True,False,False,False,False
30.32,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.4,0.2,0.45,False,False,False,False,False,True,False
16.48,0.0,0.1359756097560976,0.005824179902033546,0.27599009900990096,0.3445408532176428,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,True,False,True,False
119.67,0.2,0.12045644599303137,0.21884369897580516,0.1943894389438944,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,True,False,False,True,True,False,False
58.37,0.0,0.1561498257839721,0.5654000296868041,0.21443894389438942,0.48047722342733185,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,True,False,False
22.53,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,True,False,False,False
21.36,0.0,0.13386759581881535,0.0073474840433427335,0.3905390539053905,0.4889732465654374,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,True,True,False,False
74.03,0.4,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75,True,False,False,True,False,False,True
207.65,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,False,False
33.37,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.7,False,True,False,False,False,False,False
46.12,0.05,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35,False,False,True,False,False,True,False
162.29,0.4,0.41541811846689886,0.34523897877393495,0.7266776677667766,0.7165582067968185,0.0,0.0,0.0,0.4,0.2,0.45,True,False,False,True,False,False,False
37.87,0.4,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75,True,False,False,False,False,False,True
14.27,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,True,False,False,True
53.54,0.2,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,True,True,False,False
44.09,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.45,0.35,0.55,False,True,False,True,False,False,False
172.25,0.4,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,True,False,False,True,False,True,False
20.0,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3,False,False,True,True,False,True,False
122.1,0.4,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,False,False,False,False
23.0,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,False,True,False,False
111.88,0.4,0.2020696864111498,0.06635000742170105,0.5708470847084708,0.6488611713665944,1.0,1.0,1.0,0.55,0.45,0.75,True,False,False,True,True,False,False
22.24,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,False,True,False,False
3.45,0.0,0.13849128919860626,0.06957844738013952,0.22486248624862482,0.3201373825018077,1.0,1.0,1.0,0.4,0.2,0.45,False,True,False,True,False,False,True
39.06,0.4,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,True,False,False,True
204.54,0.4,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.25,0.1,0.3,True,False,False,True,False,True,False
56.16,0.2,0.06716376306620209,0.6580970758497847,0.1212321232123212,0.27693420101229205,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,True,False,False,True
289.65,0.4,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,True,False,False,False
94.52,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.25,0.1,0.3,False,False,True,False,False,False,False
30.96,0.15,0.44933797909407663,0.28640344366928894,0.7267326732673267,0.6852494577006508,0.0,0.0,0.0,0.25,0.1,0.3,False,False,False,True,False,True,False
21.9,0.1,0.1902439024390244,0.933019147988719,0.2572882288228822,0.6470535068691251,0.0,0.0,0.0,0.3,0.1,0.35,False,False,False,True,True,False,False
4.42,0.0,0.06912891986062719,0.445673148285587,0.07169966996699671,0.2702458423716559,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,True,False,False,True
